SiteType,SiteID,CameraCaptures,Settings,TriggerID,trap_day,ImageFile1,Image1DateTime,ImageURL,ImageEmbedCode,ImageFile2,Image2DateTime,file_issues,species_detected,human_detected,individuals,detection_duration,notes
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_002,,09140002.AVI,2021:09:15 07:16:04-04:00,https://kaltura.uga.edu/media/t/1_wunv55pl,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_003,,09140003.AVI,2021:09:15 07:16:42-04:00,https://kaltura.uga.edu/media/t/1_60ul0vhj,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_004,,09150004.AVI,2021:09:15 08:40:50-04:00,https://kaltura.uga.edu/media/t/1_m8kjmz11,,,,,false_trigger,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_005,,09150005.AVI,2021:09:15 08:52:16-04:00,https://kaltura.uga.edu/media/t/1_7yslbcjk,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_006,,09160006.AVI,2021:09:16 09:14:58-04:00,https://kaltura.uga.edu/media/t/1_1d4ymm21,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_007,,09160007.AVI,2021:09:16 09:34:58-04:00,https://kaltura.uga.edu/media/t/1_q3xwq9np,,,,,unknown,,,20,likely ringtail
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_008,,09160010.AVI,2021:09:16 11:02:34-04:00,https://kaltura.uga.edu/media/t/1_rokbc6kq,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_009,,09160011.AVI,2021:09:16 11:38:58-04:00,https://kaltura.uga.edu/media/t/1_a9g8lpip,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_010,,09170012.AVI,2021:09:17 11:36:18-04:00,https://kaltura.uga.edu/media/t/1_84g420m2,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_011,,09200014.AVI,2021:09:21 07:19:58-04:00,https://kaltura.uga.edu/media/t/1_ncxq26tr,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_012,,09210015.AVI,2021:09:21 08:09:46-04:00,https://kaltura.uga.edu/media/t/1_2jjw1q5s,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_013,,09210016.AVI,2021:09:21 08:51:48-04:00,https://kaltura.uga.edu/media/t/1_3zkqsgq4,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_014,,09210017.AVI,2021:09:21 08:54:44-04:00,https://kaltura.uga.edu/media/t/1_cjb9w8ic,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_015,,09240023.AVI,2021:09:24 08:00:36-04:00,https://kaltura.uga.edu/media/t/1_tzo2jt1k,,,,,unknown,,,20,likely ringtail
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_016,,09240024.AVI,2021:09:24 08:10:34-04:00,https://kaltura.uga.edu/media/t/1_kgqel7rp,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_017,,09240025.AVI,2021:09:24 08:12:32-04:00,https://kaltura.uga.edu/media/t/1_iywdbye4,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_018,,09240026.AVI,2021:09:24 08:31:44-04:00,https://kaltura.uga.edu/media/t/1_uhpvjqfy,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_019,,09240027.AVI,2021:09:24 09:02:54-04:00,https://kaltura.uga.edu/media/t/1_sg4ytq6e,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_020,,09240030.AVI,2021:09:24 09:24:40-04:00,https://kaltura.uga.edu/media/t/1_rivbewau,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_021,,09240031.AVI,2021:09:24 11:17:06-04:00,https://kaltura.uga.edu/media/t/1_oaqc2ltu,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_022,,09240032.AVI,2021:09:25 02:33:30-04:00,https://kaltura.uga.edu/media/t/1_dso8jwlm,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_023,,09240033.AVI,2021:09:25 06:10:40-04:00,https://kaltura.uga.edu/media/t/1_wtgbh9qx,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_024,,09240034.AVI,2021:09:25 06:36:10-04:00,https://kaltura.uga.edu/media/t/1_7agv99pl,,,,,false_trigger,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_025,,09250035.AVI,2021:09:26 06:11:56-04:00,https://kaltura.uga.edu/media/t/1_eni9tum5,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_026,,09270036.AVI,2021:09:27 09:56:02-04:00,https://kaltura.uga.edu/media/t/1_2el36xm6,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_027,,09280038.AVI,2021:09:29 07:06:42-04:00,https://kaltura.uga.edu/media/t/1_mt4fl6p3,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_028,,09290039.AVI,2021:09:29 09:57:48-04:00,https://kaltura.uga.edu/media/t/1_9cj7iwd5,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_029,,10070048.AVI,2021:10:08 01:53:24-04:00,https://kaltura.uga.edu/media/t/1_jxdwd4sw,,,,,false_trigger,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_030,,10090050.AVI,2021:10:09 13:10:56-04:00,https://kaltura.uga.edu/media/t/1_boamedjl,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_031,,10090051.AVI,2021:10:10 02:39:54-04:00,https://kaltura.uga.edu/media/t/1_drwzmj2o,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_032,,10100052.AVI,2021:10:10 09:46:14-04:00,https://kaltura.uga.edu/media/t/1_hxtnkjln,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_033,,10100053.AVI,2021:10:10 12:35:16-04:00,https://kaltura.uga.edu/media/t/1_pqsfpli6,,,,,false_trigger,,,20,"squeaking noise at beginning, unclear if this is an animal vocalization or some form of maintenance"
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_034,,10110054.AVI,2021:10:12 05:28:20-04:00,https://kaltura.uga.edu/media/t/1_3j5xrsp9,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_035,,10120055.AVI,2021:10:13 03:11:02-04:00,https://kaltura.uga.edu/media/t/1_25ixb21q,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_036,,10130056.AVI,2021:10:13 12:40:38-04:00,https://kaltura.uga.edu/media/t/1_89purqyp,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_037,,10130057.AVI,2021:10:14 02:14:22-04:00,https://kaltura.uga.edu/media/t/1_8nen3am6,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_038,,10150058.AVI,2021:10:15 11:15:46-04:00,https://kaltura.uga.edu/media/t/1_26p56ndf,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_039,,10150059.AVI,2021:10:16 05:10:26-04:00,https://kaltura.uga.edu/media/t/1_k7k7zi74,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_040,,10150060.AVI,2021:10:16 05:11:18-04:00,https://kaltura.uga.edu/media/t/1_u1hd2o4d,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_041,,10170061.AVI,2021:10:17 10:21:10-04:00,https://kaltura.uga.edu/media/t/1_eoc44sxr,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_042,,10170062.AVI,2021:10:18 07:27:14-04:00,https://kaltura.uga.edu/media/t/1_vlimpcl9,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_043,,10170063.AVI,2021:10:18 07:32:10-04:00,https://kaltura.uga.edu/media/t/1_ummmx9gm,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_044,,10220070.AVI,2021:10:23 06:18:00-04:00,https://kaltura.uga.edu/media/t/1_gntvt25f,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_045,,10230071.AVI,2021:10:23 11:45:40-04:00,https://kaltura.uga.edu/media/t/1_2om8t4h9,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_046,,10280075.AVI,2021:10:28 10:02:04-04:00,https://kaltura.uga.edu/media/t/1_tfz89e8k,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_047,,10300076.AVI,2021:10:31 07:22:32-04:00,https://kaltura.uga.edu/media/t/1_abehjkro,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_048,,11070077.AVI,2021:11:08 00:54:26-05:00,https://kaltura.uga.edu/media/t/1_zbaigvr9,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_049,,11080081.AVI,2021:11:09 06:15:38-05:00,https://kaltura.uga.edu/media/t/1_qfswjnff,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_050,,11100082.AVI,2021:11:11 04:04:06-05:00,https://kaltura.uga.edu/media/t/1_p6d929ux,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_051,,11100083.AVI,2021:11:11 04:23:42-05:00,https://kaltura.uga.edu/media/t/1_q57f5s2u,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_052,,11100084.AVI,2021:11:11 06:08:38-05:00,https://kaltura.uga.edu/media/t/1_y5tti6l2,,,,,ringtail,,,20,
building,GCETRO,GCETRO_CC_06Dec2021,20 second video,GCETRO_CC_06Dec2021_053,,11130085.AVI,2021:11:13 11:10:12-05:00,https://kaltura.uga.edu/media/t/1_jsi0b8vk,,,,,ringtail,,,20,
